Date,Team,Pitcher,SO_Projection,Model_Id,OU,Over_Odds,Scale_Over,Under_Odds,Scale_Over,BE_Over,BE_Under,Poisson_Over,Poison_Under,Edge_Over,Edge_Under,OverUnder_Id,Platform,Bet_Amt,Win_Loss,Net,Net_Auto,Secondary
8/12/2022,MIA,Pablo Lopez,5.68,1,6.5,108,1.08,-138,-0.724637681,0.481,0.580,0.342,0.658,-13.832%,7.772%,1,2,13.80,W,10.00,10.00,
8/12/2022,ATL,Jake Odorizzi,5.05,1,4.5,-108,-0.925925926,-118,-0.847457627,0.519,0.541,0.568,0.432,4.901%,-10.952%,0,2,0.00,,,,
8/12/2022,SD,Mike Clevinger,5.79,1,5.5,110,1.1,-145,-0.689655172,0.476,0.592,0.520,0.480,4.384%,-11.186%,0,1,0.00,,,,
8/12/2022,CLE,Cal Quantrill,3.68,1,3.5,100,1,-130,-0.769230769,0.500,0.565,0.502,0.498,0.166%,-6.688%,0,1,0.00,,,,
8/12/2022,TOR,Jose Berrios,4.66,1,3.5,-180,-0.555555556,135,1.35,0.643,0.426,0.684,0.316,4.112%,-10.951%,0,1,0.00,,,,
8/12/2022,TB,Corey Kluber,5.66,1,4.5,-135,-0.740740741,100,1,0.574,0.500,0.667,0.333,9.240%,-16.686%,2,1,20.25,L,-20.25,-20.25,
8/12/2022,NYM,Max Scherzer,7.99,1,7.5,-165,-0.606060606,125,1.25,0.623,0.444,0.546,0.454,-7.700%,0.991%,0,1,0.00,,,,
8/12/2022,PHI,Ranger Suarez,4.29,1,4.5,124,1.24,-156,-0.641025641,0.446,0.609,0.428,0.572,-1.880%,-3.700%,0,2,0.00,,,,
8/12/2022,NYY,Domingo German,4.83,1,4.5,105,1.05,-135,-0.740740741,0.488,0.574,0.529,0.471,4.138%,-10.366%,0,1,0.00,,,,
8/12/2022,BOS,Nathan Eovaldi,4.68,1,4.5,-125,-0.8,-105,-0.952380952,0.556,0.512,0.502,0.498,-5.387%,-1.388%,0,1,0.00,,,,
8/12/2022,SEA,George Kirby,5.15,1,5.5,115,1.15,-150,-0.666666667,0.465,0.600,0.410,0.590,-5.478%,-1.034%,0,1,0.00,,,,
8/12/2022,LAD,Tony Gonsolin,5.61,1,5.5,-110,-0.909090909,-120,-0.833333333,0.524,0.545,0.490,0.510,-3.397%,-3.529%,0,1,0.00,,,,
8/12/2022,KC,Daniel Lynch,4.22,1,4.5,100,1,-128,-0.78125,0.500,0.561,0.414,0.586,-8.594%,2.454%,0,2,0.00,,,,
8/12/2022,HOU,Luis Garcia,5.09,1,6.5,116,1.16,-148,-0.675675676,0.463,0.597,0.251,0.749,-21.187%,15.213%,1,2,22.20,W,15.00,15.00,
8/12/2022,MIL,Eric Lauer,4.46,1,4.5,-120,-0.833333333,-110,-0.909090909,0.545,0.524,0.460,0.540,-8.517%,1.590%,0,1,0.00,,,,
8/12/2022,STL,Jordan Montgomery,4.80,1,5.5,-130,-0.769230769,100,1,0.565,0.500,0.349,0.651,-21.622%,15.101%,1,1,15.00,L,-15.00,-15.00,
8/12/2022,COL,Antonio Senzatela,3.27,1,3.5,105,1.05,-135,-0.740740741,0.488,0.574,0.413,0.587,-7.478%,1.251%,0,1,0.00,,,,
8/12/2022,ARI,Zach Davies,3.00,1,3.5,-110,-0.909090909,-120,-0.833333333,0.524,0.545,0.353,0.647,-17.104%,10.178%,1,1,18.00,W,15.00,15.00,
8/12/2022,LAA,Patrick Sandoval,5.10,1,5.5,-135,-0.740740741,100,1,0.574,0.500,0.402,0.598,-17.289%,9.842%,1,1,15.00,W,15.00,15.00,
8/12/2022,MIN,Tyler Mahle,6.07,1,6.5,108,1.08,-136,-0.735294118,0.481,0.576,0.405,0.595,-7.583%,1.879%,0,2,0.00,,,,
8/12/2022,PIT,Bryse Wilson,4.13,1,3.5,110,1.1,-150,-0.666666667,0.476,0.600,0.592,0.408,11.550%,-19.170%,2,1,10.00,L,-10.00,-10.00,
8/12/2022,SF,Carlos Rodon,7.04,1,7.5,-152,-0.657894737,120,1.2,0.603,0.455,0.407,0.593,-19.593%,13.821%,1,2,10.00,W,12.00,12.00,
8/20/2022,PHI,Zack Wheeler,5.81,1,6.5,110,1.1,-145,-0.689655172,0.476,0.592,0.363,0.637,-11.298%,4.495%,0,1,0.00,,,,
8/20/2022,NYY,Gerrit Cole,7.30,1,7.5,-118,-0.847457627,-108,-0.925925926,0.541,0.519,0.446,0.554,-9.539%,3.488%,0,2,0.00,,,,
8/20/2022,TOR,Mitch White,3.98,1,3.5,-118,-0.847457627,-108,-0.925925926,0.541,0.519,0.563,0.437,2.133%,-8.184%,0,2,0.00,,,,
8/20/2022,LAA,Reid Detmers,5.91,1,6.5,102,1.02,-128,-0.78125,0.495,0.561,0.379,0.621,-11.581%,5.935%,1,2,19.20,W,15.00,15.00,
8/20/2022,CHC,Marcus Stroman,4.49,1,4.5,-135,-0.740740741,105,1.05,0.574,0.488,0.466,0.534,-10.847%,4.620%,0,1,0.00,,,,
8/20/2022,BAL,Kyle Bradish,5.22,1,3.5,-160,-0.625,120,1.2,0.615,0.455,0.765,0.235,14.912%,-21.905%,2,1,32.00,W,20.00,20.00,
8/20/2022,BOS,Michael Wacha,4.68,1,4.5,108,1.08,-138,-0.724637681,0.481,0.580,0.502,0.498,2.092%,-8.152%,0,2,0.00,,,,
8/20/2022,KC,Kris Bubic,4.53,1,4.5,-148,-0.675675676,116,1.16,0.597,0.463,0.474,0.526,-12.319%,6.346%,1,2,15.00,W,17.40,17.40,
8/20/2022,TB,Drew Rasmussen,5.24,1,5.5,102,1.02,-130,-0.769230769,0.495,0.565,0.426,0.574,-6.898%,0.871%,0,2,0.00,,,,
8/20/2022,CWS,Johnny Cueto,4.07,1,2.5,-215,-0.465116279,160,1.6,0.683,0.385,0.772,0.228,8.944%,-15.659%,2,1,32.25,L,-32.25,-32.25,
8/20/2022,CLE,Shane Bieber,6.96,1,5.5,-150,-0.666666667,120,1.2,0.600,0.455,0.694,0.306,9.415%,-14.870%,2,1,30.00,L,-30.00,-30.00,
8/20/2022,TEX,Glenn Otto,3.92,1,4.5,130,1.3,-168,-0.595238095,0.435,0.627,0.356,0.644,-7.924%,1.760%,0,2,0.00,,,,
8/20/2022,MIN,Chris Archer,5.07,1,4.5,-115,-0.869565217,-115,-0.869565217,0.535,0.535,0.572,0.428,3.682%,-10.659%,0,1,0.00,,,,
8/20/2022,OAK,James Kaprielian,4.61,1,4.5,110,1.1,-145,-0.689655172,0.476,0.592,0.489,0.511,1.245%,-8.048%,0,1,0.00,,,,
8/20/2022,SEA,Logan Gilbert,5.58,1,4.5,-168,-0.595238095,130,1.3,0.627,0.435,0.655,0.345,2.795%,-8.959%,0,2,0.00,,,,
8/20/2022,HOU,Christian Javier,7.81,1,6.5,-105,-0.952380952,-125,-0.8,0.512,0.556,0.663,0.337,15.068%,-21.843%,2,1,1.05,W,1.00,1.00,
8/20/2022,ATL,Spencer Strider,7.03,1,6.5,-154,-0.649350649,120,1.2,0.606,0.455,0.555,0.445,-5.155%,-0.929%,0,2,0.00,,,,
8/20/2022,STL,Dakota Hudson,3.30,1,3.5,120,1.2,-155,-0.64516129,0.455,0.608,0.420,0.580,-3.488%,-2.750%,0,1,0.00,,,,
8/20/2022,ARI,Madison Bumgarner,4.76,1,4.5,125,1.25,-170,-0.588235294,0.444,0.630,0.516,0.484,7.199%,-14.607%,2,1,15.00,L,-15.00,-15.00,
8/20/2022,SF,Alex Cobb,4.52,1,4.5,-135,-0.740740741,100,1,0.574,0.500,0.472,0.528,-10.278%,2.831%,0,1,0.00,,,,
8/20/2022,SD,Joe Musgrove,6.11,1,6.5,125,1.25,-165,-0.606060606,0.444,0.623,0.411,0.589,-3.308%,-3.400%,0,1,0.00,,,,
8/20/2022,WSH,Josiah Gray,5.68,1,4.5,-140,-0.714285714,110,1.1,0.583,0.476,0.670,0.330,8.650%,-14.602%,2,2,28.00,L,-28.00,-28.00,
8/20/2022,LAD,Dustin May,4.81,1,5.5,-115,-0.869565217,-115,-0.869565217,0.535,0.535,0.351,0.649,-18.414%,11.437%,1,1,23.00,L,-23.00,-23.00,
8/21/2022,CWS,Dylan Cease,6.44,1,5.5,-154,-0.649350649,120,1.2,0.606,0.455,0.622,0.378,1.588%,-7.672%,0,2,0.00,,,,
8/21/2022,CIN,Mike Minor,5.45,1,5.5,110,1.1,-145,-0.689655172,0.476,0.592,0.462,0.538,-1.370%,-5.433%,0,1,0.00,,,,
8/21/2022,PIT,Zach Thompson,4.41,1,3.5,-112,-0.892857143,-112,-0.892857143,0.528,0.528,0.642,0.358,11.399%,-17.059%,2,2,22.40,W,20.00,20.00,
8/21/2022,ATL,Charlie Morton,6.47,1,7.5,118,1.18,-150,-0.666666667,0.459,0.600,0.323,0.677,-13.586%,7.714%,1,2,22.50,L,-22.50,-22.50,
8/21/2022,HOU,Jose Urquidy,5.54,1,4.5,-128,-0.78125,102,1.02,0.561,0.495,0.649,0.351,8.728%,-14.373%,2,2,19.20,W,15.00,15.00,
8/21/2022,TOR,Alex Manoah,5.50,1,5.5,-110,-0.909090909,-120,-0.833333333,0.524,0.545,0.471,0.529,-5.273%,-1.654%,0,1,0.00,,,,
8/21/2022,NYY,Nestor Cortes,5.13,1,5.5,102,1.02,-130,-0.769230769,0.495,0.565,0.407,0.593,-8.821%,2.795%,0,2,0.00,,,,
8/21/2022,PHI,Kyle Gibson,4.64,1,3.5,-170,-0.588235294,130,1.3,0.630,0.435,0.681,0.319,5.114%,-11.555%,2,1,25.50,L,-25.50,-25.50,
8/21/2022,TB,Ryan Yarbrough,5.22,1,4.5,-115,-0.869565217,-110,-0.909090909,0.535,0.524,0.597,0.403,6.234%,-12.103%,2,1,17.25,W,15.00,15.00,
8/21/2022,KC,Zack Greinke,5.47,1,3.5,-150,-0.666666667,118,1.18,0.600,0.459,0.795,0.205,19.488%,-25.359%,2,2,30.00,L,-30.00,-30.00,
8/21/2022,LAA,Shohei Ohtani,7.24,1,8.5,118,1.18,-150,-0.666666667,0.459,0.600,0.303,0.697,-15.602%,9.731%,1,2,15.00,W,10.00,10.00,
8/21/2022,MIN,Joe Ryan,6.25,1,5.5,-108,-0.925925926,-118,-0.847457627,0.519,0.541,0.594,0.406,7.437%,-13.488%,2,2,16.20,W,15.00,15.00,
8/21/2022,MIL,Brandon Woodruff,6.37,1,6.5,105,1.05,-140,-0.714285714,0.488,0.583,0.453,0.547,-3.490%,-3.624%,0,1,0.00,,,,
8/21/2022,CHC,Justin Steele,5.29,1,5.5,-155,-0.64516129,115,1.15,0.608,0.465,0.435,0.565,-17.306%,10.010%,1,1,20.00,L,-20.00,-20.00,
8/21/2022,COL,Kyle Freeland,4.19,1,3.5,-158,-0.632911392,124,1.24,0.612,0.446,0.603,0.397,-0.966%,-4.917%,0,2,0.00,,,,
8/21/2022,SEA,Luis Castillo,6.41,1,6.5,-145,-0.689655172,110,1.1,0.592,0.476,0.459,0.541,-13.258%,6.455%,1,1,10.00,W,11.00,11.00,
8/21/2022,MIA,Sandy Alcantara,4.87,1,5.5,-108,-0.925925926,-118,-0.847457627,0.519,0.541,0.361,0.639,-15.799%,9.747%,1,2,23.60,W,20.00,20.00,
8/21/2022,STL,Jose Quintana,4.68,1,4.5,-164,-0.609756098,128,1.28,0.621,0.439,0.502,0.498,-11.952%,5.972%,1,2,15.00,W,19.20,19.20,
8/21/2022,ARI,Merrill Kelly,5.05,1,5.5,115,1.15,-155,-0.64516129,0.465,0.608,0.393,0.607,-7.230%,-0.066%,0,1,0.00,,,,
8/21/2022,WSH,Patrick Corbin,4.99,1,3.5,-165,-0.606060606,125,1.25,0.623,0.444,0.734,0.266,11.093%,-17.801%,2,1,16.50,L,-16.50,-16.50,
8/21/2022,SD,Sean Manaea,6.14,1,5.5,-110,-0.909090909,-116,-0.862068966,0.524,0.537,0.577,0.423,5.273%,-11.357%,2,2,16.50,L,-16.50,-16.50,
8/21/2022,BAL,Dean Kremer,4.07,1,4.5,110,1.1,-145,-0.689655172,0.476,0.592,0.385,0.615,-9.135%,2.333%,0,1,0.00,,,,
8/21/2022,BOS,Nick Pivetta,5.65,1,5.5,-116,-0.862068966,-110,-0.909090909,0.537,0.524,0.497,0.503,-4.044%,-2.041%,0,2,0.00,,,,
8/22/2022,KC,Daniel Lynch,4.43,1,4.5,100,1,-130,-0.769230769,0.500,0.565,0.455,0.545,-4.544%,-1.978%,0,1,0.00,,,,
8/22/2022,CWS,Michael Kopech,5.70,1,4.5,-140,-0.714285714,105,1.05,0.583,0.488,0.673,0.327,8.945%,-16.059%,2,1,21.00,L,-21.00,-21.00,
8/22/2022,PHI,Noah Syndergaard,5.34,1,4.5,-155,-0.64516129,115,1.15,0.608,0.465,0.617,0.383,0.917%,-8.213%,0,1,0.00,,,,
8/22/2022,NYM,Max Scherzer,6.94,1,7.5,-106,-0.943396226,-122,-0.819672131,0.515,0.550,0.392,0.608,-12.222%,5.810%,1,2,18.30,W,15.00,15.00,
8/22/2022,NYY,Domingo German,4.91,1,4.5,-130,-0.769230769,104,1.04,0.565,0.490,0.544,0.456,-2.164%,-3.377%,0,2,0.00,,,,
8/22/2022,ATL,Jake Odorizzi,5.03,1,3.5,-135,-0.740740741,100,1,0.574,0.500,0.739,0.261,16.469%,-23.916%,2,1,27.00,W,20.00,20.00,
8/22/2022,PIT,Roansy Contreras,5.30,1,4.5,-138,-0.724637681,108,1.08,0.580,0.481,0.610,0.390,3.065%,-9.125%,0,2,0.00,,,,
8/22/2022,MIN,Sonny Gray,5.45,1,5.5,-110,-0.909090909,-120,-0.833333333,0.524,0.545,0.462,0.538,-6.132%,-0.795%,0,1,0.00,,,,
8/22/2022,TB,Jeffrey Springs,6.82,1,5.5,100,1,-135,-0.740740741,0.500,0.574,0.676,0.324,17.571%,-25.018%,2,1,20.00,W,20.00,20.00,
8/22/2022,MIL,Eric Lauer,4.60,1,5.5,105,1.05,-140,-0.714285714,0.488,0.583,0.314,0.686,-17.356%,10.243%,1,1,28.00,W,20.00,20.00,
8/22/2022,LAD,Julio Urias,5.91,1,6.5,-150,-0.666666667,118,1.18,0.600,0.459,0.379,0.621,-22.076%,16.204%,1,2,20.00,L,-20.00,-20.00,
8/22/2022,STL,Jordan Montgomery,5.14,1,4.5,-148,-0.675675676,116,1.16,0.597,0.463,0.584,0.416,-1.306%,-4.668%,0,2,0.00,,,,
8/22/2022,CHC,Drew Smyly,5.01,1,4.5,-130,-0.769230769,100,1,0.565,0.500,0.561,0.439,-0.396%,-6.126%,0,1,0.00,,,,
8/23/2022,STL,Adam Wainwright,5.85,1,4.5,-145,-0.689655172,110,1.1,0.592,0.476,0.694,0.306,10.253%,-17.055%,2,1,29.00,L,-29.00,-29.00,
8/23/2022,CIN,Nick Lodolo,6.50,1,6.5,115,1.15,-150,-0.666666667,0.465,0.600,0.473,0.527,0.836%,-7.348%,0,1,0.00,,,,
8/23/2022,PHI,Ranger Suarez,5.43,1,4.5,-145,-0.689655172,110,1.1,0.592,0.476,0.631,0.369,3.963%,-10.766%,0,1,0.00,,,,
8/23/2022,CWS,Dylan Cease,6.56,1,6.5,-150,-0.666666667,110,1.1,0.600,0.476,0.483,0.517,-11.710%,4.091%,0,1,0.00,,,,
8/23/2022,ATL,Max Fried,6.16,1,5.5,-130,-0.769230769,105,1.05,0.565,0.488,0.580,0.420,1.445%,-6.747%,0,1,0.00,,,,
8/23/2022,PIT,JT Brubaker,5.15,1,5.5,-106,-0.943396226,-122,-0.819672131,0.515,0.550,0.410,0.590,-10.422%,4.011%,0,2,0.00,,,,
8/23/2022,NYY,Frankie Montas,5.63,1,4.5,-144,-0.694444444,114,1.14,0.590,0.467,0.662,0.338,7.221%,-12.967%,2,2,21.60,W,15.00,15.00,
8/23/2022,NYM,Taijuan Walker,3.70,1,3.5,-106,-0.943396226,-120,-0.833333333,0.515,0.545,0.506,0.494,-0.872%,-5.130%,0,2,0.00,,,,
8/23/2022,SF,Carlos Rodon,6.98,1,7.5,-134,-0.746268657,106,1.06,0.573,0.485,0.398,0.602,-17.434%,11.626%,1,2,20.00,L,-20.00,-20.00,
8/23/2022,TB,Corey Kluber,5.85,1,5.5,-120,-0.833333333,-115,-0.869565217,0.545,0.535,0.530,0.470,-1.552%,-6.482%,0,1,0.00,,,,
8/23/2022,LAA,Jose Suarez,4.72,1,4.5,-106,-0.943396226,-122,-0.819672131,0.515,0.550,0.509,0.491,-0.548%,-5.863%,0,2,0.00,,,,
8/23/2022,BOS,Josh Winckowski,3.55,1,3.5,120,1.2,-165,-0.606060606,0.455,0.623,0.474,0.526,1.957%,-9.676%,0,1,0.00,,,,
8/23/2022,TOR,Ross Stripling,4.27,1,3.5,100,1,-130,-0.769230769,0.500,0.565,0.617,0.383,11.743%,-18.265%,2,1,20.00,W,20.00,20.00,
8/23/2022,CHC,Adrian Sampson,4.43,1,3.5,-134,-0.746268657,106,1.06,0.573,0.485,0.646,0.354,7.311%,-13.119%,2,2,26.80,L,-26.80,-26.80,
8/23/2022,KC,Jonathan Heasley,3.70,1,3.5,100,1,-130,-0.769230769,0.500,0.565,0.506,0.494,0.585%,-7.106%,0,1,0.00,,,,
8/23/2022,ARI,Zach Davies,3.91,1,3.5,-145,-0.689655172,110,1.1,0.592,0.476,0.549,0.451,-4.308%,-2.494%,0,1,0.00,,,,
8/23/2022,HOU,Justin Verlander,6.16,1,6.5,106,1.06,-134,-0.746268657,0.485,0.573,0.419,0.581,-6.606%,0.797%,0,2,0.00,,,,
8/23/2022,TEX,Dane Dunning,4.43,1,3.5,-122,-0.819672131,-104,-0.961538462,0.550,0.510,0.646,0.354,9.621%,-15.556%,2,2,24.40,W,20.00,20.00,
8/23/2022,COL,German Marquez,5.62,1,4.5,-134,-0.746268657,106,1.06,0.573,0.485,0.661,0.339,8.822%,-14.631%,2,2,26.80,W,20.00,20.00,
8/23/2022,CLE,Aaron Civale,4.04,1,3.5,-145,-0.689655172,110,1.1,0.592,0.476,0.574,0.426,-1.753%,-5.050%,0,1,0.00,,,,
8/23/2022,SD,Mike Clevinger,5.34,1,3.5,-140,-0.714285714,105,1.05,0.583,0.488,0.780,0.220,19.617%,-26.731%,2,1,28.00,W,20.00,20.00,
8/23/2022,MIA,Pablo Lopez,5.49,1,5.5,-110,-0.909090909,-120,-0.833333333,0.524,0.545,0.469,0.531,-5.444%,-1.482%,0,1,0.00,,,,
8/23/2022,MIL,Corbin Burnes,7.24,1,7.5,-105,-0.952380952,-125,-0.8,0.512,0.556,0.437,0.563,-7.520%,0.745%,0,1,0.00,,,,
8/23/2022,LAD,Tony Gonsolin,5.62,1,5.5,100,1,-130,-0.769230769,0.500,0.565,0.492,0.508,-0.847%,-5.675%,0,1,0.00,,,,
8/23/2022,WSH,Erick Fedde,3.38,1,3.5,115,1.15,-160,-0.625,0.465,0.615,0.437,0.563,-2.785%,-5.265%,0,1,0.00,,,,
8/23/2022,SEA,Robbie Ray,7.95,1,7.5,-110,-0.909090909,-120,-0.833333333,0.524,0.545,0.540,0.460,1.623%,-8.549%,0,1,0.00,,,,
8/24/2022,ATL,Kyle Wright,4.50,1,5.5,120,1.2,-154,-0.649350649,0.455,0.606,0.297,0.703,-15.748%,9.663%,1,2,30.80,L,-30.80,-30.80,
8/24/2022,PIT,Mitch Keller,4.87,1,3.5,-160,-0.625,128,1.28,0.615,0.439,0.716,0.284,10.086%,-15.485%,2,2,32.00,W,20.00,20.00,
8/24/2022,SF,Logan Webb,5.28,1,4.5,-128,-0.78125,102,1.02,0.561,0.495,0.607,0.393,4.579%,-10.224%,0,2,0.00,,,,
8/24/2022,MIA,Jesus Luzardo,6.39,1,6.5,110,1.1,-150,-0.666666667,0.476,0.600,0.456,0.544,-2.011%,-5.608%,0,1,0.00,,,,
8/24/2022,OAK,Cole Irvin,4.38,1,4.5,-134,-0.746268657,106,1.06,0.573,0.485,0.445,0.555,-12.767%,6.959%,1,2,20.00,L,-20.00,-20.00,
8/24/2022,WSH,Anibal Sanchez,4.77,1,3.5,-130,-0.769230769,102,1.02,0.565,0.495,0.701,0.299,13.598%,-19.624%,2,2,19.50,L,-19.50,-19.50,
8/24/2022,SEA,George Kirby,5.02,1,5.5,-108,-0.925925926,-118,-0.847457627,0.519,0.541,0.388,0.612,-13.168%,7.117%,1,2,17.70,L,-17.70,-17.70,
8/24/2022,SD,Blake Snell,6.37,1,6.5,115,1.15,-155,-0.64516129,0.465,0.608,0.453,0.547,-1.221%,-6.075%,0,1,0.00,,,,
8/24/2022,CLE,Cal Quantrill,3.66,1,3.5,105,1.05,-134,-0.746268657,0.488,0.573,0.497,0.503,0.966%,-7.012%,0,2,0.00,,,,
8/24/2022,CWS,Lucas Giolito,5.63,1,5.5,-102,-0.980392157,-126,-0.793650794,0.505,0.558,0.493,0.507,-1.173%,-5.074%,0,2,0.00,,,,
8/24/2022,BAL,Spenser Watkins,3.39,1,2.5,-170,-0.588235294,130,1.3,0.630,0.435,0.658,0.342,2.870%,-9.311%,0,1,0.00,,,,
8/24/2022,TB,Shane McClanahan,7.27,1,7.5,110,1.1,-140,-0.714285714,0.476,0.583,0.441,0.559,-3.474%,-2.478%,0,2,0.00,,,,
8/24/2022,TOR,Jose Berrios,5.34,1,4.5,-102,-0.980392157,-124,-0.806451613,0.505,0.554,0.617,0.383,11.206%,-17.059%,2,2,20.40,W,20.00,20.00,
8/24/2022,STL,Miles Mikolas,5.22,1,4.5,-140,-0.714285714,110,1.1,0.583,0.476,0.597,0.403,1.389%,-7.342%,0,2,0.00,,,,
8/24/2022,HOU,Framber Valdez,4.99,1,5.5,108,1.08,-138,-0.724637681,0.481,0.580,0.382,0.618,-9.848%,3.788%,0,2,0.00,,,,
8/24/2022,KC,Brady Singer,5.22,1,5.5,100,1,-130,-0.769230769,0.500,0.565,0.423,0.577,-7.742%,1.220%,0,1,0.00,,,,
8/24/2022,ARI,Zac Gallen,6.19,1,5.5,-115,-0.869565217,-110,-0.909090909,0.535,0.524,0.584,0.416,4.945%,-10.815%,0,1,0.00,,,,
8/24/2022,MIL,Adrian Houser,3.71,1,2.5,-135,-0.740740741,100,1,0.574,0.500,0.716,0.284,14.179%,-21.626%,2,1,27.00,W,20.00,20.00,
8/24/2022,LAD,Andrew Heaney,5.06,1,6.5,-140,-0.714285714,105,1.05,0.583,0.488,0.247,0.753,-33.669%,26.555%,1,1,20.00,L,-20.00,-20.00,
8/25/2022,TB,Drew Rasmussen,5.79,1,5.5,-150,-0.666666667,115,1.15,0.600,0.465,0.520,0.480,-7.997%,1.486%,0,1,0.00,,,,
8/25/2022,LAA,Patrick Sandoval,5.53,1,5.5,-146,-0.684931507,114,1.14,0.593,0.467,0.476,0.524,-11.728%,5.649%,1,2,15.00,W,17.10,17.10,
8/25/2022,SEA,Marco Gonzales,3.98,1,3.5,130,1.3,-175,-0.571428571,0.435,0.636,0.563,0.437,12.783%,-19.898%,2,1,20.00,W,26.00,26.00,
8/25/2022,CLE,Triston McKenzie,5.78,1,5.5,-120,-0.833333333,-110,-0.909090909,0.545,0.524,0.518,0.482,-2.709%,-4.218%,0,1,0.00,,,,
8/25/2022,BAL,Jordan Lyles,4.84,1,3.5,-180,-0.555555556,135,1.35,0.643,0.426,0.712,0.288,6.894%,-13.732%,2,1,27.00,L,-27.00,-27.00,
8/25/2022,CWS,Lance Lynn,5.25,1,5.5,100,1,-135,-0.740740741,0.500,0.574,0.428,0.572,-7.218%,-0.229%,0,1,0.00,,,,
8/25/2022,PHI,Aaron Nola,6.78,1,7.5,100,1,-128,-0.78125,0.500,0.561,0.369,0.631,-13.146%,7.005%,1,2,19.20,L,-19.20,-19.20,
8/25/2022,COL,Ryan Feltner,4.32,1,3.5,-128,-0.78125,100,1,0.561,0.500,0.626,0.374,6.503%,-12.643%,2,2,19.20,L,-19.20,-19.20,
8/25/2022,NYM,Jacob DeGrom,7.96,1,9.5,-122,-0.819672131,-104,-0.961538462,0.550,0.510,0.278,0.722,-27.112%,21.177%,1,2,15.60,W,15.00,15.00,
8/25/2022,TOR,Kevin Gausman,5.73,1,6.5,-104,-0.961538462,-122,-0.819672131,0.510,0.550,0.350,0.650,-15.939%,10.003%,1,2,24.40,W,20.00,20.00,
8/25/2022,BOS,Kutter Crawford,4.69,1,3.5,-172,-0.581395349,134,1.34,0.632,0.427,0.689,0.311,5.639%,-11.609%,2,2,25.80,W,15.00,15.00,
8/25/2022,MIN,Chris Archer,3.72,1,3.5,-110,-0.909090909,-120,-0.833333333,0.524,0.545,0.510,0.490,-1.380%,-5.547%,0,1,0.00,,,,
8/25/2022,HOU,Luis Garcia,4.58,1,5.5,100,1,-128,-0.78125,0.500,0.561,0.311,0.689,-18.921%,12.780%,1,2,25.60,W,20.00,20.00,
8/25/2022,NYY,Jameson Taillon,4.77,1,5.5,108,1.08,-138,-0.724637681,0.481,0.580,0.344,0.656,-13.701%,7.641%,1,2,20.70,W,15.00,15.00,
8/25/2022,OAK,James Kaprielian,4.65,1,3.5,-170,-0.588235294,125,1.25,0.630,0.444,0.682,0.318,5.275%,-12.682%,2,1,17.00,L,-17.00,-17.00,
8/26/2022,LAD,Tyler Anderson,4.67,1,5.5,116,1.16,-146,-0.684931507,0.463,0.593,0.326,0.674,-13.661%,8.015%,1,2,29.20,W,20.00,20.00,
8/26/2022,PIT,Bryse Wilson,3.58,1,2.5,-175,-0.571428571,130,1.3,0.636,0.435,0.694,0.306,5.733%,-12.848%,2,1,26.25,L,-26.25,-26.25,
8/26/2022,PHI,Bailey Falter,4.56,1,5.5,128,1.28,-164,-0.609756098,0.439,0.621,0.307,0.693,-13.124%,7.144%,1,2,24.60,L,-24.60,-24.60,
8/26/2022,CIN,Mike Minor,4.61,1,4.5,-105,-0.952380952,-130,-0.769230769,0.512,0.565,0.489,0.511,-2.356%,-5.386%,0,1,0.00,,,,
8/26/2022,TOR,Mitch White,4.89,1,4.5,-135,-0.740740741,100,1,0.574,0.500,0.540,0.460,-3.447%,-4.000%,0,1,0.00,,,,
8/26/2022,LAA,Reid Detmers,4.60,1,4.5,-136,-0.735294118,106,1.06,0.576,0.485,0.487,0.513,-8.951%,2.780%,0,2,0.00,,,,
8/26/2022,BOS,Michael Wacha,4.43,1,4.5,-105,-0.952380952,-130,-0.769230769,0.512,0.565,0.455,0.545,-5.763%,-1.978%,0,1,0.00,,,,
8/26/2022,COL,Chad Kuhl,4.22,1,3.5,-106,-0.943396226,-122,-0.819672131,0.515,0.550,0.608,0.392,9.373%,-15.784%,2,2,15.90,W,15.00,15.00,
8/26/2022,NYM,Chris Bassitt,6.24,1,5.5,-115,-0.869565217,-105,-0.952380952,0.535,0.512,0.592,0.408,5.718%,-10.426%,2,1,17.25,L,-17.25,-17.25,
8/26/2022,TEX,Glenn Otto,5.84,1,5.5,100,1,-130,-0.769230769,0.500,0.565,0.528,0.472,2.829%,-9.351%,0,1,0.00,,,,
8/26/2022,CHC,Justin Steele,5.59,1,6.5,110,1.1,-140,-0.714285714,0.476,0.583,0.328,0.672,-14.803%,8.851%,1,2,28.00,W,20.00,20.00,
8/26/2022,SF,Alex Wood,4.95,1,5.5,115,1.15,-160,-0.625,0.465,0.615,0.375,0.625,-8.985%,0.935%,0,1,0.00,,,,
8/26/2022,MIN,Joe Ryan,5.48,1,5.5,-104,-0.961538462,-122,-0.819672131,0.510,0.550,0.468,0.532,-4.215%,-1.720%,0,2,0.00,,,,
8/26/2022,SD,Joe Musgrove,5.87,1,6.5,122,1.22,-156,-0.641025641,0.450,0.609,0.373,0.627,-7.762%,1.780%,0,2,0.00,,,,
8/26/2022,KC,Kris Bubic,3.75,1,3.5,-104,-0.961538462,-122,-0.819672131,0.510,0.550,0.516,0.484,0.643%,-6.578%,0,2,0.00,,,,
